Branch,ItemCode,Week 1,Week 2,Week 3,Week 4,Monthly Demand
Sacramento Main,PSH8141,1221.0,1253.0,1282.0,1291.0,70.0
Seattle F&S,PSH8141,386.0,384.0,402.0,402.0,16.0
Baltimore F&S,PSH8142,50.0,50.0,50.0,50.0,0.0
Fontana,PSH8142,652.0,652.0,649.0,649.0,-3.0
Houston F&S,PSH8142,17.0,17.0,17.0,17.0,0.0
Linden,PSH8142,326.0,326.0,322.0,322.0,-4.0
Sacramento Main,PSH8142,804.0,918.0,927.0,1046.0,242.0
Seattle F&S,PSH8142,326.0,338.0,357.0,366.0,40.0
Fontana,PSH8145,64.0,64.0,64.0,64.0,0.0
Sacramento Main,PSH8145,150.0,150.0,150.0,150.0,0.0
Seattle F&S,PSH8145,36.0,36.0,36.0,36.0,0.0
Fontana,PSH9126,16.0,16.0,16.0,16.0,0.0
Houston F&S,PSH9126,12.0,12.0,12.0,12.0,0.0
Sacramento Main,PSH9126,1760.0,2129.0,2221.0,2437.0,677.0
Seattle F&S,PSH9126,814.0,814.0,814.0,814.0,0.0
Baltimore F&S,PSH9127,118.0,118.0,0.0,0.0,-118.0
Fontana,PSH9127,1181.0,1181.0,1181.0,1181.0,0.0
Linden,PSH9127,158.0,158.0,152.0,151.0,-7.0
Sacramento Main,PSH9127,1763.0,2132.0,2225.0,2444.0,681.0
Seattle F&S,PSH9127,829.0,829.0,829.0,829.0,0.0
Baltimore F&S,PSH9134,11.0,13.0,15.0,18.0,7.0
Fontana,PSH9134,708.0,703.0,706.0,691.0,-17.0
Great Lakes CC,PSH9134,29.0,64.0,67.0,116.0,87.0
Houston F&S,PSH9134,178.0,152.0,127.0,91.0,-87.0
Linden,PSH9134,185.0,181.0,173.0,159.0,-26.0
Sacramento Main,PSH9134,572.0,623.0,596.0,650.0,78.0
Seattle F&S,PSH9134,1484.0,1501.0,1501.0,1504.0,20.0
Tampa F&S,PSH9134,10.0,10.0,10.0,7.0,-3.0
Vancouver F&S,PSH9134,1.0,0.0,0.0,0.0,-1.0
Atlanta F&S,PSH9135,2.0,2.0,2.0,2.0,0.0
Baltimore F&S,PSH9135,4.0,4.0,0.0,0.0,-4.0
Fontana,PSH9135,106.0,105.0,105.0,107.0,1.0
Great Lakes CC,PSH9135,2.0,2.0,2.0,2.0,0.0
Houston F&S,PSH9135,70.0,69.0,69.0,70.0,0.0
Linden,PSH9135,15.0,17.0,16.0,15.0,0.0
Sacramento Main,PSH9135,147.0,177.0,197.0,213.0,66.0
Seattle F&S,PSH9135,45.0,44.0,44.0,51.0,6.0
Baltimore F&S,PSH9136,10.0,9.0,10.0,11.0,1.0
Fontana,PSH9136,315.0,315.0,315.0,313.0,-2.0
Great Lakes CC,PSH9136,2.0,2.0,2.0,2.0,0.0
Linden,PSH9136,59.0,61.0,62.0,62.0,3.0
Sacramento Main,PSH9136,203.0,238.0,270.0,256.0,53.0
Seattle F&S,PSH9136,8.0,8.0,8.0,8.0,0.0
Baltimore F&S,PSH9138,300.0,300.0,300.0,300.0,0.0
Fontana,PSH9138,1032.0,1032.0,806.0,806.0,-226.0
Houston F&S,PSH9138,1170.0,1170.0,1170.0,1169.0,-1.0
Linden,PSH9138,654.0,654.0,654.0,654.0,0.0
Sacramento Main,PSH9138,1579.0,1704.0,1699.0,1717.0,138.0
Seattle F&S,PSH9138,4300.0,4265.0,4326.0,4344.0,44.0
Baltimore F&S,PSH9139,2.0,2.0,1.0,1.0,-1.0
Fontana,PSH9139,33.0,33.0,34.0,34.0,1.0
Houston F&S,PSH9139,2.0,2.0,2.0,2.0,0.0
Linden,PSH9139,1.0,1.0,1.0,1.0,0.0
Sacramento Main,PSH9139,51.0,61.0,67.0,72.0,21.0
Seattle F&S,PSH9139,19.0,18.0,18.0,18.0,-1.0
Houston F&S,PSH9140,328.0,328.0,328.0,328.0,0.0
Fontana,PSH9142M,238.0,238.0,238.0,238.0,0.0
Sacramento Main,PSH9142M,715.0,935.0,1173.0,1214.0,499.0
Seattle F&S,PSH9142M,32.0,32.0,32.0,32.0,0.0
Fontana,PSHADTPLT,2193.0,2025.0,2025.0,1921.0,-272.0
Linden,PSHADTPLT,205.0,203.0,203.0,170.0,-35.0
Sacramento Main,PSHADTPLT,5303.0,5432.0,5549.0,5568.0,265.0
Seattle F&S,PSHADTPLT,1386.0,1586.0,1541.0,1483.0,97.0
Fontana,PSHD2RX6,1843.0,1843.0,1843.0,1843.0,0.0
Sacramento Main,PSHD2RX6,601.0,737.0,870.0,931.0,330.0
Fontana,PSHD3RX6,2426.0,2426.0,2426.0,2426.0,0.0
Sacramento Main,PSHD3RX6,1121.0,1392.0,1599.0,1691.0,570.0
Fontana,PT200,50.0,50.0,50.0,50.0,0.0
Great Lakes CC,PT202,22.0,22.0,22.0,22.0,0.0
Great Lakes CC,PT203,10.0,10.0,10.0,10.0,0.0
Baltimore F&S,PT204,3.0,3.0,3.0,3.0,0.0
Great Lakes CC,PT204,11.0,11.0,11.0,11.0,0.0
Houston F&S,PT204,16.0,16.0,16.0,16.0,0.0
Linden,PT204,131.0,131.0,108.0,92.0,-39.0
Sacramento Main,PT204,4.0,4.0,4.0,0.0,-4.0
Houston F&S,Q19X10,22.0,22.0,22.0,22.0,0.0
Great Lakes CC,Q19X3,27.0,27.0,27.0,18.0,-9.0
Great Lakes CC,Q19X4,227.0,227.0,227.0,190.0,-37.0
Great Lakes CC,Q19X5,38.0,38.0,38.0,38.0,0.0
Linden,Q19X5,7.0,7.0,7.0,7.0,0.0
Great Lakes CC,Q19X6,136.0,136.0,136.0,118.0,-18.0
Linden,Q19X6,2.0,2.0,2.0,2.0,0.0
Great Lakes CC,Q19X7,121.0,121.0,121.0,121.0,0.0
Linden,Q19X7,12.0,12.0,12.0,12.0,0.0
Fontana,Q19X8,88.0,88.0,88.0,88.0,0.0
Great Lakes CC,Q19X8,82.0,81.0,81.0,81.0,-1.0
Linden,Q19X8,31.0,31.0,31.0,31.0,0.0
Great Lakes CC,Q2STA,18.0,19.0,19.0,19.0,1.0
Great Lakes CC,Q2STAX1L,13.0,13.0,13.0,13.0,0.0
Great Lakes CC,Q2STAX1R,13.0,13.0,13.0,13.0,0.0
Great Lakes CC,Q2STAX2,18.0,18.0,18.0,18.0,0.0
Great Lakes CC,Q2STAX3,98.0,98.0,98.0,98.0,0.0
Great Lakes CC,Q2STAX4,22.0,22.0,22.0,22.0,0.0
Fontana,Q2STSX1L,9.0,9.0,9.0,9.0,0.0
Great Lakes CC,Q2STSX1L,9.0,0.0,0.0,0.0,-9.0
Great Lakes CC,Q2STSX1R,9.0,0.0,0.0,0.0,-9.0
Great Lakes CC,Q2STSX2TB,18.0,0.0,0.0,0.0,-18.0
Fontana,Q2STSX3,146.0,146.0,146.0,146.0,0.0
Great Lakes CC,Q2STSX3,90.0,0.0,0.0,0.0,-90.0
Great Lakes CC,Q2TS,3.0,3.0,3.0,3.0,0.0
Great Lakes CC,QB1,16.0,16.0,16.0,16.0,0.0
Linden,QB1,7.0,7.0,7.0,7.0,0.0
Great Lakes CC,QB2,80.0,80.0,80.0,50.0,-30.0
Linden,QB2,10.0,10.0,10.0,10.0,0.0
Linden,QB3,10.0,10.0,10.0,10.0,0.0
Houston F&S,QD10,9.0,9.0,9.0,9.0,0.0
Great Lakes CC,QD5,117.0,117.0,117.0,117.0,0.0
Linden,QD5,8.0,8.0,8.0,8.0,0.0
Great Lakes CC,QD6,32.0,32.0,32.0,32.0,0.0
Great Lakes CC,QD7,114.0,114.0,114.0,114.0,0.0
Fontana,QD8,1.0,1.0,1.0,1.0,0.0
Great Lakes CC,QD8,93.0,96.0,96.0,96.0,3.0
Linden,QD8,2.0,2.0,2.0,2.0,0.0
Great Lakes CC,QESGXG,6.0,6.0,6.0,6.0,0.0
Great Lakes CC,QGS,8.0,4.0,4.0,4.0,-4.0
Houston F&S,QGS,2.0,2.0,2.0,2.0,0.0
Great Lakes CC,QGSA,1.0,1.0,1.0,1.0,0.0
Houston F&S,QGSA,2.0,2.0,2.0,2.0,0.0
Linden,QGSA,2.0,2.0,2.0,2.0,0.0
Houston F&S,QH10,30.0,30.0,30.0,30.0,0.0
Linden,QH2,79.0,79.0,79.0,79.0,0.0
Fontana,QH3,53.0,53.0,53.0,53.0,0.0
Great Lakes CC,QH3,175.0,180.0,180.0,180.0,5.0
Linden,QH3,18.0,18.0,18.0,18.0,0.0
Great Lakes CC,QH4,418.0,421.0,421.0,421.0,3.0
Great Lakes CC,QH5,303.0,316.0,319.0,319.0,16.0
Linden,QH5,35.0,35.0,35.0,35.0,0.0
Great Lakes CC,QH6,76.0,76.0,76.0,76.0,0.0
Linden,QH6,6.0,6.0,6.0,6.0,0.0
Great Lakes CC,QH7,271.0,296.0,301.0,301.0,30.0
Houston F&S,QH7,5.0,5.0,5.0,5.0,0.0
Linden,QH7,24.0,24.0,24.0,24.0,0.0
Fontana,QH8,291.0,291.0,291.0,291.0,0.0
Great Lakes CC,QH8,155.0,159.0,159.0,159.0,4.0
Linden,QH8,42.0,42.0,42.0,42.0,0.0
Great Lakes CC,QHP,160.0,160.0,160.0,160.0,0.0
Houston F&S,QHP,8498.0,8498.0,8498.0,8498.0,0.0
Houston F&S,QL10,34.0,34.0,34.0,34.0,0.0
Seattle F&S,QL10,1.0,1.0,9.0,13.0,12.0
Fontana,QL20,10.0,10.0,10.0,10.0,0.0
Great Lakes CC,QL20,67.0,68.0,68.0,68.0,1.0
Houston F&S,QL20,34.0,34.0,34.0,34.0,0.0
Linden,QL20,47.0,27.0,27.0,27.0,-20.0
Sacramento Main,QL20,65.0,65.0,65.0,65.0,0.0
Great Lakes CC,QL21,96.0,96.0,96.0,96.0,0.0
Fontana,QLC,3.0,3.0,3.0,3.0,0.0
Great Lakes CC,QLC,170.0,170.0,170.0,170.0,0.0
Houston F&S,QLC,10.0,10.0,10.0,10.0,0.0
Linden,QLC,13.0,13.0,13.0,13.0,0.0
Great Lakes CC,QP1,7.0,7.0,7.0,7.0,0.0
Great Lakes CC,QP3,72.0,74.0,74.0,73.0,1.0
Houston F&S,QP3,10.0,10.0,10.0,10.0,0.0
Linden,QP3,5.0,5.0,5.0,5.0,0.0
Great Lakes CC,QP5,3.0,3.0,3.0,3.0,0.0
Fontana,QP6,60.0,60.0,60.0,60.0,0.0
Great Lakes CC,QP6,54.0,54.0,54.0,40.0,-14.0
Houston F&S,QP6,42.0,42.0,42.0,42.0,0.0
Linden,QP6,2.0,2.0,2.0,2.0,0.0
Seattle F&S,QP6,2.0,2.0,0.0,0.0,-2.0
Fontana,QP9,73.0,73.0,73.0,73.0,0.0
Great Lakes CC,QP9,390.0,392.0,392.0,362.0,-28.0
Linden,QP9,90.0,90.0,90.0,90.0,0.0
Great Lakes CC,QSI22,67.0,67.0,67.0,67.0,0.0
Great Lakes CC,QSO22,59.0,59.0,59.0,59.0,0.0
Great Lakes CC,QST22,59.0,59.0,59.0,59.0,0.0
Fontana,QSTA,4.0,4.0,4.0,4.0,0.0
Houston F&S,QT10,5.0,5.0,5.0,5.0,0.0
Great Lakes CC,QT5R,45.0,45.0,45.0,45.0,0.0
Linden,QT7R,4.0,4.0,4.0,4.0,0.0
Edmonton F&S,RACW,1298.0,1178.0,1183.0,1183.0,-115.0
Great Lakes CC,RACW,145.0,141.0,130.0,129.0,-16.0
Montreal F&S,RACW,5152.0,5152.0,5152.0,5152.0,0.0
Tampa F&S,RACW,1400.0,1400.0,1400.0,1400.0,0.0
Toronto F&S,RACW,60.0,60.0,60.0,60.0,0.0
Vancouver F&S,RACW,87.0,87.0,187.0,187.0,100.0
Sacramento Main,SAU3,2.0,2.0,2.0,2.0,0.0
Sacramento Main,SAU6,1.0,1.0,1.0,1.0,0.0
Sacramento Main,SAUB,4.0,4.0,4.0,4.0,0.0
Baltimore F&S,SCW,20.0,20.0,20.0,20.0,0.0
Edmonton F&S,SCW,1330.0,1320.0,1300.0,1356.0,26.0
Fontana,SCW,1876.0,1860.0,1878.0,1884.0,8.0
Montreal F&S,SCW,1189.0,1189.0,1189.0,1189.0,0.0
Sacramento Main,SCW,15.0,15.0,15.0,15.0,0.0
Seattle F&S,SCW,533.0,533.0,533.0,587.0,54.0
Tampa F&S,SCW,200.0,200.0,200.0,302.0,102.0
Toronto F&S,SCW,5270.0,5125.0,4932.0,4907.0,-363.0
Vancouver F&S,SCW,371.0,371.0,368.0,368.0,-3.0
Great Lakes CC,SDPLK06,72.0,72.0,72.0,58.0,-14.0
Seattle F&S,SDPLK06,14.0,14.0,6.0,6.0,-8.0
Seattle F&S,SDPLK08,85.0,85.0,105.0,113.0,28.0
Tampa F&S,SDPLK08,65.0,65.0,65.0,65.0,0.0
Seattle F&S,SDPLK10,92.0,92.0,102.0,122.0,30.0
Great Lakes CC,SDPLK12,13.0,13.0,13.0,13.0,0.0
Seattle F&S,SDPLK12,51.0,51.0,51.0,51.0,0.0
Great Lakes CC,SDPLK16,12.0,12.0,12.0,12.0,0.0
Baltimore F&S,SHENDPLTH,4.0,4.0,4.0,4.0,0.0
Sacramento Main,SHXCLIP,682.0,682.0,682.0,682.0,0.0
Atlanta F&S,SHXHDPIN,137.0,0.0,0.0,0.0,-137.0
Atlanta F&S,SHXHDTSBP,160.0,0.0,0.0,0.0,-160.0
Baltimore F&S,SHXWEBSTIF,6.0,6.0,6.0,6.0,0.0
Edmonton F&S,SJB,64.0,44.0,44.0,44.0,-20.0
Great Lakes CC,SJB,32.0,32.0,32.0,32.0,0.0
Linden,SJB,91.0,91.0,101.0,101.0,10.0
Montreal F&S,SJB,8.0,8.0,8.0,8.0,0.0
Toronto F&S,SJB,24.0,24.0,24.0,24.0,0.0
Baltimore F&S,SL1015,59.0,59.0,59.0,59.0,0.0
Atlanta F&S,SL47,50.0,50.0,50.0,65.0,15.0
Baltimore F&S,SL47,63.0,63.0,63.0,63.0,0.0
Baltimore F&S,SL610,16.0,16.0,16.0,16.0,0.0
Baltimore F&S,SL814,47.0,47.0,20.0,20.0,-27.0
Edmonton F&S,SLB10,28.0,28.0,28.0,28.0,0.0
Montreal F&S,SLB10,3.0,3.0,3.0,3.0,0.0
Edmonton F&S,SLB310,14.0,2.0,2.0,2.0,-12.0
Montreal F&S,SLB310,328.0,328.0,328.0,328.0,0.0
Edmonton F&S,SLB52,4.0,0.0,0.0,0.0,-4.0
Montreal F&S,SLB52,40.0,40.0,40.0,40.0,0.0
Edmonton F&S,SLB7,50.0,42.0,42.0,42.0,-8.0
Linden,SLB7,318.0,318.0,330.0,330.0,12.0
Edmonton F&S,SLBC,72.0,52.0,52.0,52.0,-20.0
Linden,SLBC,100.0,100.0,110.0,110.0,10.0
Toronto F&S,SLBC,24.0,24.0,24.0,24.0,0.0
Edmonton F&S,SLDH70,12.0,12.0,12.0,12.0,0.0
Edmonton F&S,SLH10,166.0,142.0,142.0,142.0,-24.0
Edmonton F&S,SLH22,31.0,6.0,6.0,6.0,-25.0
Montreal F&S,SLH22,254.0,254.0,254.0,254.0,0.0
Toronto F&S,SLH22,231.0,231.0,231.0,231.0,0.0
Montreal F&S,SLH30,3.0,3.0,3.0,3.0,0.0
Edmonton F&S,SLH310,78.0,28.0,28.0,28.0,-50.0
Linden,SLH310,512.0,512.0,536.0,536.0,24.0
Edmonton F&S,SLH36,8.0,8.0,8.0,8.0,0.0
Linden,SLH36,212.0,212.0,224.0,224.0,12.0
Edmonton F&S,SLH52,25.0,0.0,0.0,0.0,-25.0
Edmonton F&S,SLH70,134.0,94.0,94.0,94.0,-40.0
Linden,SLH70,468.0,468.0,489.0,489.0,21.0
Montreal F&S,SLLG21,645.0,645.0,645.0,645.0,0.0
Montreal F&S,SLLG28,127.0,127.0,127.0,127.0,0.0
Edmonton F&S,SLSB2B,5.0,0.0,0.0,0.0,-5.0
Linden,SLSB2B,2.0,2.0,2.0,2.0,0.0
Montreal F&S,SLSG1,3.0,3.0,3.0,3.0,0.0
Edmonton F&S,SLSP10,36.0,24.0,24.0,24.0,-12.0
Edmonton F&S,SLSP310,4.0,0.0,0.0,0.0,-4.0
Edmonton F&S,SLSP52,8.0,0.0,0.0,0.0,-8.0
Montreal F&S,SLSP52,15.0,15.0,15.0,15.0,0.0
Edmonton F&S,SLSP70,37.0,16.0,16.0,16.0,-21.0
Linden,SLSP70,100.0,100.0,112.0,112.0,12.0
Edmonton F&S,SLSS70,6.0,6.0,6.0,6.0,0.0
Linden,SLSS70,102.0,102.0,106.0,106.0,4.0
Montreal F&S,SLSS70,14.0,14.0,14.0,14.0,0.0
Edmonton F&S,SLST,30.0,30.0,30.0,30.0,0.0
Linden,SLST,500.0,500.0,520.0,520.0,20.0
Montreal F&S,SLST,70.0,70.0,70.0,70.0,0.0
Edmonton F&S,SLTB10,2.0,0.0,0.0,0.0,-2.0
Edmonton F&S,SLTB22,2.0,0.0,0.0,0.0,-2.0
Edmonton F&S,SLTB310,4.0,0.0,0.0,0.0,-4.0
Edmonton F&S,SLTB52,2.0,0.0,0.0,0.0,-2.0
Edmonton F&S,SLTB70,4.0,0.0,0.0,0.0,-4.0
Edmonton F&S,SLVP15,100.0,0.0,0.0,0.0,-100.0
Edmonton F&S,SLVP18,6.0,0.0,0.0,0.0,-6.0
Toronto F&S,SLVP18,12.0,12.0,12.0,12.0,0.0
Edmonton F&S,SLVP33,20.0,8.0,8.0,8.0,-12.0
Linden,SLVP33,55.0,55.0,60.0,60.0,5.0
Montreal F&S,SLVP33,4.0,4.0,4.0,4.0,0.0
Toronto F&S,SLVP33,12.0,12.0,12.0,12.0,0.0
Edmonton F&S,SLVP411,14.0,0.0,0.0,0.0,-14.0
Edmonton F&S,SLVP67,57.0,54.0,54.0,54.0,-3.0
Linden,SLVP67,420.0,420.0,440.0,440.0,20.0
Toronto F&S,SLVP67,24.0,24.0,24.0,24.0,0.0
Edmonton F&S,SLVP910,76.0,56.0,56.0,56.0,-20.0
Linden,SLVP910,80.0,80.0,80.0,80.0,0.0
Atlanta F&S,SLZB,30.0,30.0,30.0,155.0,125.0
Baltimore F&S,SLZB,233.0,233.0,187.0,187.0,-46.0
Great Lakes CC,SLZB,213.0,213.0,213.0,213.0,0.0
Linden,SLZB,4.0,4.0,4.0,4.0,0.0
Seattle F&S,SLZB,19.0,19.0,19.0,19.0,0.0
Vancouver F&S,SPF02,1308.0,1308.0,1308.0,1299.0,-9.0
Houston F&S,SPS01,8.0,8.0,8.0,8.0,0.0
Great Lakes CC,SPS02,175.0,175.0,175.0,175.0,0.0
Houston F&S,SPS02,130.0,130.0,130.0,130.0,0.0
Houston F&S,SPS03,176.0,176.0,176.0,176.0,0.0
Houston F&S,SPS04,120.0,120.0,120.0,120.0,0.0
Great Lakes CC,SPW02,85.0,85.0,85.0,85.0,0.0
Vancouver F&S,SPW02,5808.0,5797.0,5791.0,5791.0,-17.0
Vancouver F&S,SPW04,231.0,208.0,205.0,205.0,-26.0
Toronto F&S,SR0200600,1.0,1.0,1.0,1.0,0.0
Toronto F&S,SR0240600,18.0,18.0,18.0,18.0,0.0
Toronto F&S,SR0241000,60.0,60.0,60.0,60.0,0.0
Toronto F&S,SR0241200,1786.0,1786.0,866.0,866.0,-920.0
Toronto F&S,SR0241250,5386.0,5386.0,5218.0,5218.0,-168.0
Edmonton F&S,SR0241600,16.0,16.0,16.0,16.0,0.0
Toronto F&S,SR0241600,4433.0,4258.0,1526.0,1526.0,-2907.0
Toronto F&S,SR0241601,176.0,176.0,80.0,80.0,-96.0
Toronto F&S,SR0241608,706.0,686.0,686.0,686.0,-20.0
Toronto F&S,SR0241616,120.0,100.0,60.0,60.0,-60.0
Edmonton F&S,SR0241690,16.0,16.0,16.0,16.0,0.0
Toronto F&S,SR0241690,3369.0,3369.0,1885.0,1885.0,-1484.0
Toronto F&S,SR0241800,12.0,12.0,12.0,12.0,0.0
Toronto F&S,SR0241812,180.0,180.0,180.0,180.0,0.0
Toronto F&S,SR0242000,1045.0,1045.0,1045.0,1045.0,0.0
Toronto F&S,SR0242001,396.0,396.0,396.0,396.0,0.0
Toronto F&S,SR0242008,34.0,34.0,34.0,34.0,0.0
Toronto F&S,SR0242010,627.0,627.0,627.0,627.0,0.0
Toronto F&S,SR0242012,65.0,65.0,65.0,65.0,0.0
Toronto F&S,SR0242070,66.0,66.0,66.0,66.0,0.0
Toronto F&S,SR0242400,1.0,1.0,1.0,1.0,0.0
Toronto F&S,SR0243000,4.0,4.0,4.0,4.0,0.0
Toronto F&S,SR0250000,2698.0,2698.0,2250.0,2250.0,-448.0
Toronto F&S,SR0252416,16.0,16.0,16.0,16.0,0.0
Toronto F&S,SR0260001,252.0,252.0,252.0,252.0,0.0
Toronto F&S,SR0333008,1.0,1.0,1.0,1.0,0.0
Atlanta F&S,SR100055,2.0,2.0,2.0,2.0,0.0
Atlanta F&S,SR100057,1.0,1.0,1.0,1.0,0.0
Atlanta F&S,SR100124,2.0,2.0,2.0,2.0,0.0
Atlanta F&S,SR100126,2.0,2.0,2.0,2.0,0.0
Houston F&S,SR100170,26.0,26.0,26.0,26.0,0.0
Atlanta F&S,SR100438,1.0,1.0,1.0,1.0,0.0
Atlanta F&S,SR100785,2.0,2.0,2.0,2.0,0.0
Atlanta F&S,SR100854,6.0,6.0,6.0,6.0,0.0
Toronto F&S,SR101,165.0,165.0,165.0,165.0,0.0
Toronto F&S,SR10243,2.0,2.0,2.0,2.0,0.0
Toronto F&S,SR1043,20.0,20.0,20.0,20.0,0.0
Toronto F&S,SR10493,190.0,190.0,190.0,190.0,0.0
Seattle F&S,SR10765,22.0,22.0,22.0,22.0,0.0
Seattle F&S,SR10769,17.0,17.0,17.0,17.0,0.0
Seattle F&S,SR10770,1.0,1.0,1.0,1.0,0.0
Toronto F&S,SR109,406.0,406.0,435.0,435.0,29.0
Atlanta F&S,SR11,2942.0,2889.0,2883.0,2948.0,6.0
Baltimore F&S,SR11,1984.0,2016.0,2136.0,2132.0,148.0
Edmonton F&S,SR11,307.0,307.0,262.0,394.0,87.0
Fontana,SR11,1591.0,1919.0,2074.0,2211.0,620.0
Houston F&S,SR11,301.0,304.0,185.0,185.0,-116.0
Montreal F&S,SR11,1392.0,1392.0,1539.0,1525.0,133.0
Seattle F&S,SR11,1433.0,1387.0,1733.0,1654.0,221.0
Tampa F&S,SR11,1361.0,1141.0,1136.0,1136.0,-225.0
Toronto F&S,SR11,7213.0,7148.0,7576.0,7862.0,649.0
Vancouver F&S,SR11,97.0,97.0,97.0,97.0,0.0
Toronto F&S,SR111,2282.0,2306.0,2367.0,2470.0,188.0
Fontana,SR112,60.0,60.0,60.0,60.0,0.0
Toronto F&S,SR112,1490.0,1462.0,1417.0,1589.0,99.0
Edmonton F&S,SR113,125.0,125.0,125.0,128.0,3.0
Toronto F&S,SR113,3196.0,3287.0,3304.0,3221.0,25.0
Vancouver F&S,SR113,123.0,113.0,113.0,108.0,-15.0
Baltimore F&S,SR115,146.0,164.0,164.0,164.0,18.0
Edmonton F&S,SR115,172.0,172.0,172.0,172.0,0.0
Montreal F&S,SR115,41.0,41.0,41.0,25.0,-16.0
Tampa F&S,SR115,271.0,352.0,432.0,429.0,158.0
Toronto F&S,SR115,5828.0,5844.0,5863.0,5864.0,36.0
Vancouver F&S,SR115,5.0,5.0,5.0,5.0,0.0
Fontana,SR119,157.0,208.0,208.0,198.0,41.0
Seattle F&S,SR119,26.0,13.0,7.0,2.0,-24.0
Toronto F&S,SR119,456.0,432.0,414.0,535.0,79.0
Atlanta F&S,SR12,3930.0,4024.0,4220.0,4266.0,336.0
Baltimore F&S,SR12,939.0,1087.0,1164.0,1786.0,847.0
Edmonton F&S,SR12,11.0,11.0,11.0,11.0,0.0
Fontana,SR12,863.0,1237.0,1795.0,3685.0,2822.0
Great Lakes CC,SR12,409.0,359.0,337.0,365.0,-44.0
Houston F&S,SR12,78.0,46.0,46.0,46.0,-32.0
Montreal F&S,SR12,30.0,30.0,30.0,22.0,-8.0
Seattle F&S,SR12,316.0,316.0,316.0,450.0,134.0
Tampa F&S,SR12,3175.0,3075.0,3071.0,3047.0,-128.0
Toronto F&S,SR12,8659.0,8578.0,8570.0,8766.0,107.0
Vancouver F&S,SR12,596.0,592.0,592.0,586.0,-10.0
Toronto F&S,SR122,258.0,254.0,254.0,270.0,12.0
Montreal F&S,SR123,312.0,312.0,312.0,312.0,0.0
Toronto F&S,SR123,508.0,508.0,528.0,546.0,38.0
Fontana,SR124,15.0,15.0,15.0,15.0,0.0
Seattle F&S,SR124,403.0,339.0,387.0,387.0,-16.0
Toronto F&S,SR124,394.0,394.0,364.0,352.0,-42.0
Vancouver F&S,SR124,91.0,91.0,91.0,91.0,0.0
Seattle F&S,SR125,8.0,8.0,0.0,0.0,-8.0
Toronto F&S,SR125,45.0,44.0,44.0,44.0,-1.0
Fontana,SR126,2.0,2.0,2.0,2.0,0.0
Great Lakes CC,SR126,11.0,11.0,11.0,11.0,0.0
Toronto F&S,SR126,2.0,2.0,2.0,2.0,0.0
Toronto F&S,SR127,37.0,37.0,35.0,35.0,-2.0
Vancouver F&S,SR127,111.0,111.0,111.0,111.0,0.0
Seattle F&S,SR128,11.0,11.0,11.0,11.0,0.0
Toronto F&S,SR128,3.0,3.0,3.0,3.0,0.0
Fontana,SR130,1037.0,1141.0,1141.0,1195.0,158.0
Sacramento Main,SR130,70.0,70.0,70.0,70.0,0.0
Seattle F&S,SR130,176.0,176.0,176.0,176.0,0.0
Toronto F&S,SR130,4059.0,4059.0,4079.0,4189.0,130.0
Vancouver F&S,SR130,1765.0,1765.0,1765.0,1765.0,0.0
Fontana,SR131,195.0,208.0,208.0,208.0,13.0
Great Lakes CC,SR131,20.0,20.0,20.0,20.0,0.0
Montreal F&S,SR131,7.0,7.0,7.0,7.0,0.0
Seattle F&S,SR131,73.0,54.0,51.0,51.0,-22.0
Toronto F&S,SR131,381.0,441.0,430.0,465.0,84.0
Fontana,SR136,121.0,121.0,121.0,121.0,0.0
Toronto F&S,SR136,427.0,407.0,407.0,328.0,-99.0
Toronto F&S,SR137,20.0,20.0,20.0,20.0,0.0
Fontana,SR139,50.0,50.0,50.0,50.0,0.0
Toronto F&S,SR139,144.0,144.0,144.0,156.0,12.0
Atlanta F&S,SR14,2216.0,2273.0,2438.0,2205.0,-11.0
Baltimore F&S,SR14,731.0,877.0,864.0,1211.0,480.0
Edmonton F&S,SR14,1697.0,1792.0,1682.0,2030.0,333.0
Fontana,SR14,1728.0,1951.0,2376.0,3237.0,1509.0
Great Lakes CC,SR14,240.0,292.0,301.0,301.0,61.0
Houston F&S,SR14,501.0,486.0,395.0,395.0,-106.0
Montreal F&S,SR14,1626.0,1614.0,1597.0,1698.0,72.0
Seattle F&S,SR14,509.0,489.0,558.0,548.0,39.0
Tampa F&S,SR14,1794.0,1694.0,1691.0,1566.0,-228.0
Toronto F&S,SR14,23195.0,22856.0,22125.0,21495.0,-1700.0
Vancouver F&S,SR14,684.0,683.0,730.0,671.0,-13.0
Fontana,SR140,50.0,50.0,50.0,50.0,0.0
Toronto F&S,SR140,127.0,123.0,124.0,128.0,1.0
Montreal F&S,SR141,10.0,10.0,10.0,10.0,0.0
Seattle F&S,SR141,9.0,5.0,5.0,9.0,0.0
Toronto F&S,SR141,30.0,30.0,30.0,30.0,0.0
Fontana,SR144,76.0,76.0,76.0,76.0,0.0
Toronto F&S,SR144,306.0,304.0,304.0,284.0,-22.0
Atlanta F&S,SR15,341.0,432.0,522.0,694.0,353.0
Baltimore F&S,SR15,1829.0,1770.0,1528.0,1549.0,-280.0
Edmonton F&S,SR15,2847.0,2827.0,2345.0,2017.0,-830.0
Fontana,SR15,563.0,627.0,699.0,718.0,155.0
Houston F&S,SR15,450.0,320.0,307.0,307.0,-143.0
Montreal F&S,SR15,345.0,291.0,285.0,282.0,-63.0
